Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
521,14,3.99712,0.588015,0.546014,1.36137,0.453789,0.164794,4.84773,0.639642,73.5131,0.00256088,0.0083662,0.0086006,0.00138656,7.21196,6008.33,96.647,115.718,75.4499,8.24176,631.65,81.7313,0.0752298,4.43443,0.925152,5547.9,74.5091,0
521,14,3.99712,0.588015,0.546014,1.36137,0.453789,0.164794,4.84773,0.639642,73.5131,0.00256088,0.0083662,0.0086006,0.00138656,7.21196,6008.33,96.647,115.718,75.4499,8.24176,631.65,81.7313,0.0752298,4.43443,0.925152,5547.9,74.5091,0
522,14,3.99681,0.588901,0.546837,1.36267,0.454223,0.163611,4.83479,0.642933,73.6313,0.0025406,0.00841705,0.00858599,0.00139893,7.21269,6014.69,96.6436,115.712,75.4622,8.72093,631.226,81.6866,0.0741391,4.68898,0.924143,5547.94,74.6783,0
522,14,3.99681,0.588901,0.546837,1.36267,0.454223,0.163611,4.83479,0.642933,73.6313,0.0025406,0.00841705,0.00858599,0.00139893,7.21269,6014.69,96.6436,115.712,75.4622,8.72093,631.226,81.6866,0.0741391,4.68898,0.924143,5547.94,74.6783,0
523,14,3.99683,0.589787,0.547659,1.36395,0.45465,0.162376,4.82157,0.645072,73.781,0.00252167,0.00846941,0.00857139,0.00141137,7.21306,6023.97,96.6564,115.726,75.4903,8.72093,631.226,81.6466,0.0741391,4.68898,0.922852,5547.98,74.5472,0
523,14,3.99683,0.589787,0.547659,1.36395,0.45465,0.162376,4.82157,0.645072,73.781,0.00252167,0.00846941,0.00857139,0.00141137,7.21306,6023.97,96.6564,115.726,75.4903,8.72093,631.226,81.6466,0.0741391,4.68898,0.922852,5547.98,74.5472,0
524,14,3.99747,0.590683,0.548491,1.36523,0.455076,0.161092,4.80804,0.646503,74.075,0.00252364,0.00852043,0.0085568,0.00142387,7.21316,6043.5,96.7199,115.801,75.5796,8.72093,631.226,81.5862,0.0741391,4.68898,0.920525,5548.02,74.4183,0
524,14,3.99747,0.590683,0.548491,1.36523,0.455076,0.161092,4.80804,0.646503,74.075,0.00252364,0.00852043,0.0085568,0.00142387,7.21316,6043.5,96.7199,115.801,75.5796,8.72093,631.226,81.5862,0.0741391,4.68898,0.920525,5548.02,74.4183,0
525,14,3.99852,0.591589,0.549332,1.36652,0.455506,0.159831,4.79428,0.648684,74.1376,0.00252036,0.00856932,0.00854222,0.00143644,7.21378,6047.35,96.7545,115.839,75.6208,8.72093,631.226,81.5692,0.0741391,4.68898,0.920297,5548.06,74.9389,0
525,14,3.99852,0.591589,0.549332,1.36652,0.455506,0.159831,4.79428,0.648684,74.1376,0.00252036,0.00856932,0.00854222,0.00143644,7.21378,6047.35,96.7545,115.839,75.6208,8.72093,631.226,81.5692,0.0741391,4.68898,0.920297,5548.06,74.9389,0
526,14,3.99936,0.592489,0.550168,1.36783,0.455943,0.158598,4.78034,0.651935,74.1303,0.00250071,0.00862008,0.00852765,0.00144908,7.21476,6046.21,96.7844,115.866,75.6508,8.72093,631.226,81.562,0.0741391,4.68898,0.920779,5548.1,75.2978,0
526,14,3.99936,0.592489,0.550168,1.36783,0.455943,0.158598,4.78034,0.651935,74.1303,0.00250071,0.00862008,0.00852765,0.00144908,7.21476,6046.21,96.7844,115.866,75.6508,8.72093,631.226,81.562,0.0741391,4.68898,0.920779,5548.1,75.2978,0
527,14,3.99968,0.593373,0.550989,1.36914,0.456381,0.157344,4.76618,0.655951,74.1265,0.00248164,0.00867232,0.00851308,0.00146178,7.21589,6045.83,96.8173,115.897,75.6827,8.72093,631.226,81.5609,0.0741391,4.68898,0.921179,5548.14,75.3165,0
527,14,3.99968,0.593373,0.550989,1.36914,0.456381,0.157344,4.76618,0.655951,74.1265,0.00248164,0.00867232,0.00851308,0.00146178,7.21589,6045.83,96.8173,115.897,75.6827,8.72093,631.226,81.5609,0.0741391,4.68898,0.921179,5548.14,75.3165,0
528,14,3.99959,0.594239,0.551794,1.37045,0.456815,0.156042,4.75178,0.660049,74.2458,0.0024644,0.0087257,0.00849852,0.00147456,7.21696,6055.63,96.9083,115.998,75.7784,8.72093,631.226,81.5618,0.0741391,4.68898,0.920617,5548.18,75.0747,0
528,14,3.99959,0.594239,0.551794,1.37045,0.456815,0.156042,4.75178,0.660049,74.2458,0.0024644,0.0087257,0.00849852,0.00147456,7.21696,6055.63,96.9083,115.998,75.7784,8.72093,631.226,81.5618,0.0741391,4.68898,0.920617,5548.18,75.0747,0
529,14,3.99942,0.595095,0.552588,1.37173,0.457243,0.154708,4.73709,0.665318,74.3529,0.00247645,0.00877452,0.00848397,0.0014874,7.21809,6064.3,96.9667,116.066,75.8415,9.17431,629.708,81.5611,0.0730726,4.92146,0.919894,5548.23,75.2906,0
529,14,3.99942,0.595095,0.552588,1.37173,0.457243,0.154708,4.73709,0.665318,74.3529,0.00247645,0.00877452,0.00848397,0.0014874,7.21809,6064.3,96.9667,116.066,75.8415,9.17431,629.708,81.5611,0.0730726,4.92146,0.919894,5548.23,75.2906,0
530,14,3.99969,0.595955,0.553387,1.373,0.457667,0.153399,4.72217,0.666848,74.4701,0.0024621,0.00882448,0.00846943,0.00150031,7.21825,6073.82,97.0324,116.144,75.9121,9.17431,629.708,81.5606,0.0730726,4.92146,0.91912,5548.26,75.8213,0
530,14,3.99969,0.595955,0.553387,1.373,0.457667,0.153399,4.72217,0.666848,74.4701,0.0024621,0.00882448,0.00846943,0.00150031,7.21825,6073.82,97.0324,116.144,75.9121,9.17431,629.708,81.5606,0.0730726,4.92146,0.91912,5548.26,75.8213,0
531,14,4.0006,0.596829,0.554198,1.37428,0.458093,0.152081,4.70702,0.667943,74.5631,0.00244281,0.00887649,0.00845491,0.00151328,7.21846,6081.58,97.1001,116.224,75.9735,9.17431,629.708,81.5629,0.0730726,4.92146,0.918635,5548.3,76.0302,0
531,14,4.0006,0.596829,0.554198,1.37428,0.458093,0.152081,4.70702,0.667943,74.5631,0.00244281,0.00887649,0.00845491,0.00151328,7.21846,6081.58,97.1001,116.224,75.9735,9.17431,629.708,81.5629,0.0730726,4.92146,0.918635,5548.3,76.0302,0
532,14,4.00166,0.597706,0.555013,1.37558,0.458525,0.150728,4.69162,0.670126,74.5855,0.00242473,0.00893001,0.00844038,0.00152633,7.21914,6084.04,97.1609,116.29,76.0254,9.17431,629.708,81.5714,0.0730726,4.92146,0.918884,5548.35,75.9374,0
532,14,4.00166,0.597706,0.555013,1.37558,0.458525,0.150728,4.69162,0.670126,74.5855,0.00242473,0.00893001,0.00844038,0.00152633,7.21914,6084.04,97.1609,116.29,76.0254,9.17431,629.708,81.5714,0.0730726,4.92146,0.918884,5548.35,75.9374,0
533,14,4.00233,0.598573,0.555818,1.37689,0.458962,0.149334,4.67597,0.675458,74.5334,0.0024229,0.00898251,0.00842587,0.00153944,7.22072,6081.67,97.2661,116.394,76.1246,9.17431,629.708,81.5966,0.0730726,4.92146,0.920317,5548.39,75.7669,0
533,14,4.00233,0.598573,0.555818,1.37689,0.458962,0.149334,4.67597,0.675458,74.5334,0.0024229,0.00898251,0.00842587,0.00153944,7.22072,6081.67,97.2661,116.394,76.1246,9.17431,629.708,81.5966,0.0730726,4.92146,0.920317,5548.39,75.7669,0
534,14,4.00236,0.599419,0.556603,1.37819,0.459397,0.147952,4.66009,0.681227,74.5624,0.00242326,0.00903154,0.00841137,0.00155263,7.22227,6084.57,97.3216,116.454,76.1739,9.17431,629.708,81.6037,0.0730726,4.92146,0.920441,5548.43,76.2785,0
534,14,4.00236,0.599419,0.556603,1.37819,0.459397,0.147952,4.66009,0.681227,74.5624,0.00242326,0.00903154,0.00841137,0.00155263,7.22227,6084.57,97.3216,116.454,76.1739,9.17431,629.708,81.6037,0.0730726,4.92146,0.920441,5548.43,76.2785,0
535,14,4.00221,0.600254,0.557379,1.37948,0.459828,0.146583,4.64401,0.684431,74.6344,0.00240486,0.00908259,0.00839688,0.00156587,7.22301,6090.59,97.3814,116.523,76.2249,9.6463,625.059,81.6057,0.0720082,5.13815,0.920138,5548.47,76.6991,0
535,14,4.00221,0.600254,0.557379,1.37948,0.459828,0.146583,4.64401,0.684431,74.6344,0.00240486,0.00908259,0.00839688,0.00156587,7.22301,6090.59,97.3814,116.523,76.2249,9.6463,625.059,81.6057,0.0720082,5.13815,0.920138,5548.47,76.6991,0
536,14,4.00243,0.601091,0.558156,1.38076,0.460254,0.14518,4.62765,0.68641,74.7341,0.0023865,0.00913547,0.0083824,0.00157919,7.22334,6098.58,97.446,116.599,76.279,9.6463,625.059,81.6038,0.0720082,5.13815,0.919587,5548.51,76.7756,0
536,14,4.00243,0.601091,0.558156,1.38076,0.460254,0.14518,4.62765,0.68641,74.7341,0.0023865,0.00913547,0.0083824,0.00157919,7.22334,6098.58,97.446,116.599,76.279,9.6463,625.059,81.6038,0.0720082,5.13815,0.919587,5548.51,76.7756,0
537,14,4.00328,0.601941,0.558945,1.38204,0.460681,0.143725,4.611,0.687654,74.8397,0.00236927,0.00918988,0.00836792,0.00159258,7.2235,6106.96,97.514,116.68,76.3346,9.6463,625.059,81.6006,0.0720082,5.13815,0.919014,5548.55,76.5834,0
537,14,4.00328,0.601941,0.558945,1.38204,0.460681,0.143725,4.611,0.687654,74.8397,0.00236927,0.00918988,0.00836792,0.00159258,7.2235,6106.96,97.514,116.68,76.3346,9.6463,625.059,81.6006,0.0720082,5.13815,0.919014,5548.55,76.5834,0
538,14,4.00436,0.602797,0.55974,1.38334,0.461114,0.142242,4.59408,0.691764,74.8953,0.00237998,0.00924032,0.00835346,0.00160603,7.22471,6112.27,97.6344,116.816,76.4385,9.6463,625.059,81.611,0.0720082,5.13815,0.919441,5548.6,76.7347,0
538,14,4.00436,0.602797,0.55974,1.38334,0.461114,0.142242,4.59408,0.691764,74.8953,0.00237998,0.00924032,0.00835346,0.00160603,7.22471,6112.27,97.6344,116.816,76.4385,9.6463,625.059,81.611,0.0720082,5.13815,0.919441,5548.6,76.7347,0
539,14,4.00499,0.603642,0.560525,1.38465,0.461551,0.140796,4.57696,0.69609,74.8691,0.00236797,0.00929071,0.00833901,0.00161955,7.22601,6111.03,97.6863,116.868,76.4878,9.6463,625.059,81.6229,0.0720082,5.13815,0.920158,5548.63,77.3063,0
539,14,4.00499,0.603642,0.560525,1.38465,0.461551,0.140796,4.57696,0.69609,74.8691,0.00236797,0.00929071,0.00833901,0.00161955,7.22601,6111.03,97.6863,116.868,76.4878,9.6463,625.059,81.6229,0.0720082,5.13815,0.920158,5548.63,77.3063,0
540,14,4.00513,0.604471,0.561295,1.38597,0.461988,0.139347,4.55963,0.699989,74.8809,0.00234926,0.00934296,0.00832456,0.00163314,7.2271,6112.57,97.7395,116.925,76.5358,9.6463,625.059,81.6306,0.0720082,5.13815,0.920466,5548.67,77.5737,0
540,14,4.00513,0.604471,0.561295,1.38597,0.461988,0.139347,4.55963,0.699989,74.8809,0.00234926,0.00934296,0.00832456,0.00163314,7.2271,6112.57,97.7395,116.925,76.5358,9.6463,625.059,81.6306,0.0720082,5.13815,0.920466,5548.67,77.5737,0
541,14,4.00512,0.605291,0.562056,1.38726,0.462422,0.137855,4.54203,0.703375,74.9403,0.00233175,0.00939672,0.00831013,0.0016468,7.22796,6117.53,97.7955,116.993,76.5834,10.0671,630.023,81.6321,0.0709687,5.40177,0.920287,5548.72,77.5288,0
541,14,4.00512,0.605291,0.562056,1.38726,0.462422,0.137855,4.54203,0.703375,74.9403,0.00233175,0.00939672,0.00831013,0.0016468,7.22796,6117.53,97.7955,116.993,76.5834,10.0671,630.023,81.6321,0.0709687,5.40177,0.920287,5548.72,77.5288,0
542,14,4.00541,0.606112,0.562818,1.38855,0.462851,0.136309,4.52412,0.70665,75.1417,0.00233195,0.00944887,0.0082957,0.00166052,7.22855,6092.09,98.8823,117.629,77.6949,10.0671,630.023,81.0747,0.0709687,5.40177,0.934841,5548.76,77.5251,0
542,14,4.00541,0.606112,0.562818,1.38855,0.462851,0.136309,4.52412,0.70665,75.1417,0.00233195,0.00944887,0.0082957,0.00166052,7.22855,6092.09,98.8823,117.629,77.6949,10.0671,630.023,81.0747,0.0709687,5.40177,0.934841,5548.76,77.5251,0
543,14,4.00624,0.606946,0.563592,1.38985,0.463282,0.134765,4.50594,0.708913,75.224,0.00232701,0.00949827,0.00828129,0.00167432,7.22905,6080.46,99.0254,117.787,77.9859,10.0671,630.023,80.8313,0.0709687,5.40177,0.938043,5548.8,78.2721,0
543,14,4.00624,0.606946,0.563592,1.38985,0.463282,0.134765,4.50594,0.708913,75.224,0.00232701,0.00949827,0.00828129,0.00167432,7.22905,6080.46,99.0254,117.787,77.9859,10.0671,630.023,80.8313,0.0709687,5.40177,0.938043,5548.8,78.2721,0
544,14,4.00723,0.607784,0.564371,1.39115,0.463718,0.133219,4.48749,0.711578,75.095,0.00230719,0.00955027,0.00826689,0.00168818,7.22987,6058.04,99.0182,117.741,78.0384,10.0671,630.023,80.6716,0.0709687,5.40177,0.941442,5548.84,78.7399,0
544,14,4.00723,0.607784,0.564371,1.39115,0.463718,0.133219,4.48749,0.711578,75.095,0.00230719,0.00955027,0.00826689,0.00168818,7.22987,6058.04,99.0182,117.741,78.0384,10.0671,630.023,80.6716,0.0709687,5.40177,0.941442,5548.84,78.7399,0
545,14,4.00788,0.608613,0.565141,1.39248,0.464159,0.131621,4.46873,0.715146,74.9596,0.00228996,0.00960435,0.00825249,0.0017021,7.23098,6036.84,98.4239,117.635,77.069,10.0671,630.023,80.5346,0.0709687,5.40177,0.938848,5548.88,78.7198,0
545,14,4.00788,0.608613,0.565141,1.39248,0.464159,0.131621,4.46873,0.715146,74.9596,0.00228996,0.00960435,0.00825249,0.0017021,7.23098,6036.84,98.4239,117.635,77.069,10.0671,630.023,80.5346,0.0709687,5.40177,0.938848,5548.88,78.7198,0
546,14,4.00809,0.609428,0.565898,1.3938,0.464599,0.129983,4.44966,0.720288,75.0107,0.00228395,0.00965826,0.0082381,0.0017161,7.23246,6080.86,98.3056,116.893,76.8551,10.0671,630.023,81.0665,0.0709687,5.40177,0.930908,5548.92,78.4859,0
546,14,4.00809,0.609428,0.565898,1.3938,0.464599,0.129983,4.44966,0.720288,75.0107,0.00228395,0.00965826,0.0082381,0.0017161,7.23246,6080.86,98.3056,116.893,76.8551,10.0671,630.023,81.0665,0.0709687,5.40177,0.930908,5548.92,78.4859,0
547,14,4.00804,0.610232,0.566644,1.3951,0.465034,0.128362,4.43036,0.725002,75.312,0.00228654,0.0097073,0.00822372,0.00173016,7.23359,6067.78,98.7531,117.431,77.7169,10.5263,624.954,80.5685,0.0699276,5.60548,0.937343,5548.96,79.0741,0
547,14,4.00804,0.610232,0.566644,1.3951,0.465034,0.128362,4.43036,0.725002,75.312,0.00228654,0.0097073,0.00822372,0.00173016,7.23359,6067.78,98.7531,117.431,77.7169,10.5263,624.954,80.5685,0.0699276,5.60548,0.937343,5548.96,79.0741,0
548,14,4.00871,0.611043,0.567397,1.39641,0.465469,0.126758,4.41082,0.726804,75.6266,0.00226803,0.00975898,0.00820936,0.00174429,7.2339,6077.2,98.9102,117.647,78.0158,10.5263,624.954,80.3579,0.0699276,5.60548,0.937454,5549,79.5749,0
548,14,4.00871,0.611043,0.567397,1.39641,0.465469,0.126758,4.41082,0.726804,75.6266,0.00226803,0.00975898,0.00820936,0.00174429,7.2339,6077.2,98.9102,117.647,78.0158,10.5263,624.954,80.3579,0.0699276,5.60548,0.937454,5549,79.5749,0
549,14,4.01015,0.611867,0.568162,1.39773,0.465909,0.125116,4.39098,0.728656,75.6969,0.00224994,0.00981297,0.008195,0.00175849,7.23437,6074.04,98.9499,117.691,78.1081,10.5263,624.954,80.2416,0.0699276,5.60548,0.938347,5549.04,79.6494,0
549,14,4.01015,0.611867,0.568162,1.39773,0.465909,0.125116,4.39098,0.728656,75.6969,0.00224994,0.00981297,0.008195,0.00175849,7.23437,6074.04,98.9499,117.691,78.1081,10.5263,624.954,80.2416,0.0699276,5.60548,0.938347,5549.04,79.6494,0
550,14,4.01183,0.61269,0.568927,1.39908,0.466361,0.123421,4.37084,0.732733,75.6203,0.00224326,0.0098671,0.00818065,0.00177275,7.23567,6058.38,98.9444,117.648,78.1348,10.5263,624.954,80.1158,0.0699276,5.60548,0.940743,5549.08,79.4855,0
550,14,4.01183,0.61269,0.568927,1.39908,0.466361,0.123421,4.37084,0.732733,75.6203,0.00224326,0.0098671,0.00818065,0.00177275,7.23567,6058.38,98.9444,117.648,78.1348,10.5263,624.954,80.1158,0.0699276,5.60548,0.940743,5549.08,79.4855,0
551,16,4.01324,0.613498,0.569677,1.40047,0.466824,0.121732,4.35044,0.738559,75.6445,0.00224594,0.00991647,0.00816632,0.00178708,7.23748,6056.35,98.9426,117.64,78.1488,10.5263,624.954,80.0633,0.0699276,5.60548,0.941053,5549.12,80.0602,0
551,16,4.01324,0.613498,0.569677,1.40047,0.466824,0.121732,4.35044,0.738559,75.6445,0.00224594,0.00991647,0.00816632,0.00178708,7.23748,6056.35,98.9426,117.64,78.1488,10.5263,624.954,80.0633,0.0699276,5.60548,0.941053,5549.12,80.0602,0
552,16,4.01455,0.614293,0.570415,1.40189,0.467296,0.120067,4.32981,0.74195,75.7332,0.00222785,0.00996849,0.008152,0.00180148,7.23843,6059.28,98.9476,117.651,78.1739,10.9091,621.201,80.0082,0.0688737,5.7755,0.94066,5549.16,80.5186,0
552,16,4.01455,0.614293,0.570415,1.40189,0.467296,0.120067,4.32981,0.74195,75.7332,0.00222785,0.00996849,0.008152,0.00180148,7.23843,6059.28,98.9476,117.651,78.1739,10.9091,621.201,80.0082,0.0688737,5.7755,0.94066,5549.16,80.5186,0
553,16,4.01611,0.615088,0.571153,1.40333,0.467778,0.118365,4.30891,0.744416,75.866,0.00221021,0.0100229,0.00813768,0.00181594,7.239,6065.67,98.96,117.679,78.2084,10.9091,621.201,79.9524,0.0688737,5.7755,0.939807,5549.2,80.5503,0
553,16,4.01611,0.615088,0.571153,1.40333,0.467778,0.118365,4.30891,0.744416,75.866,0.00221021,0.0100229,0.00813768,0.00181594,7.239,6065.67,98.96,117.679,78.2084,10.9091,621.201,79.9524,0.0688737,5.7755,0.939807,5549.2,80.5503,0
554,16,4.01814,0.615896,0.571903,1.40482,0.468272,0.116611,4.28769,0.74693,76.1426,0.00220406,0.0100778,0.00812337,0.00183048,7.23954,6081.02,99.0054,117.766,78.2396,10.9091,621.201,79.8635,0.0688737,5.7755,0.937924,5549.24,80.3521,0
554,16,4.01814,0.615896,0.571903,1.40482,0.468272,0.116611,4.28769,0.74693,76.1426,0.00220406,0.0100778,0.00812337,0.00183048,7.23954,6081.02,99.0054,117.766,78.2396,10.9091,621.201,79.8635,0.0688737,5.7755,0.937924,5549.24,80.3521,0
555,16,4.02028,0.61671,0.572659,1.40635,0.468782,0.114868,4.26623,0.751022,76.1964,0.00220682,0.0101282,0.00810908,0.00184508,7.24082,6084.38,99.0339,117.803,78.2634,10.9091,621.201,79.8513,0.0688737,5.7755,0.937709,5549.28,80.9019,0
555,16,4.02028,0.61671,0.572659,1.40635,0.468782,0.114868,4.26623,0.751022,76.1964,0.00220682,0.0101282,0.00810908,0.00184508,7.24082,6084.38,99.0339,117.803,78.2634,10.9091,621.201,79.8513,0.0688737,5.7755,0.937709,5549.28,80.9019,0
556,16,4.02215,0.617514,0.573406,1.40792,0.469308,0.113157,4.24457,0.754562,76.2253,0.00218918,0.0101812,0.00809481,0.00185975,7.242,6086.63,99.0688,117.844,78.2943,10.9091,621.201,79.8505,0.0688737,5.7755,0.937728,5549.32,81.3351,0
556,16,4.02215,0.617514,0.573406,1.40792,0.469308,0.113157,4.24457,0.754562,76.2253,0.00218918,0.0101812,0.00809481,0.00185975,7.242,6086.63,99.0688,117.844,78.2943,10.9091,621.201,79.8505,0.0688737,5.7755,0.937728,5549.32,81.3351,0
557,16,4.02379,0.618307,0.574142,1.40954,0.469846,0.111417,4.22267,0.758055,76.2805,0.00217196,0.0102364,0.00808054,0.00187449,7.24311,6090.75,99.1103,117.897,78.3278,11.3208,622.459,79.8467,0.0678982,6.00499,0.937525,5549.36,81.3491,0
557,16,4.02379,0.618307,0.574142,1.40954,0.469846,0.111417,4.22267,0.758055,76.2805,0.00217196,0.0102364,0.00808054,0.00187449,7.24311,6090.75,99.1103,117.897,78.3278,11.3208,622.459,79.8467,0.0678982,6.00499,0.937525,5549.36,81.3491,0
558,16,4.02545,0.619095,0.574874,1.41118,0.470394,0.109625,4.20048,0.761858,76.4912,0.00216612,0.0102918,0.00806627,0.0018893,7.24413,6105.66,99.2052,118.039,78.395,11.3208,622.459,79.8217,0.0678982,6.00499,0.936214,5549.4,81.1409,0
558,16,4.02545,0.619095,0.574874,1.41118,0.470394,0.109625,4.20048,0.761858,76.4912,0.00216612,0.0102918,0.00806627,0.0018893,7.24413,6105.66,99.2052,118.039,78.395,11.3208,622.459,79.8217,0.0678982,6.00499,0.936214,5549.4,81.1409,0
559,16,4.02744,0.619892,0.575614,1.41286,0.470955,0.107839,4.17804,0.764939,76.6114,0.00216879,0.0103426,0.00805203,0.00190417,7.24481,6114.3,99.2558,118.118,78.4279,11.3208,622.459,79.8093,0.0678982,6.00499,0.935413,5549.44,81.69,0
559,16,4.02744,0.619892,0.575614,1.41286,0.470955,0.107839,4.17804,0.764939,76.6114,0.00216879,0.0103426,0.00805203,0.00190417,7.24481,6114.3,99.2558,118.118,78.4279,11.3208,622.459,79.8093,0.0678982,6.00499,0.935413,5549.44,81.69,0
560,16,4.0297,0.6207,0.576364,1.4146,0.471532,0.10608,4.1554,0.767376,76.6803,0.00215148,0.0103963,0.0080378,0.00191912,7.2456,6120.21,99.3055,118.187,78.4629,11.3208,622.459,79.8146,0.0678982,6.00499,0.935023,5549.48,82.1175,0
560,16,4.0297,0.6207,0.576364,1.4146,0.471532,0.10608,4.1554,0.767376,76.6803,0.00215148,0.0103963,0.0080378,0.00191912,7.2456,6120.21,99.3055,118.187,78.4629,11.3208,622.459,79.8146,0.0678982,6.00499,0.935023,5549.48,82.1175,0
561,16,4.03181,0.621505,0.577111,1.41638,0.472125,0.104296,4.13253,0.770512,76.6911,0.00213461,0.0104524,0.00802358,0.00193413,7.2467,6122.85,99.3556,118.245,78.5042,11.3208,622.459,79.8378,0.0678982,6.00499,0.935135,5549.52,82.1276,0
561,16,4.03181,0.621505,0.577111,1.41638,0.472125,0.104296,4.13253,0.770512,76.6911,0.00213461,0.0104524,0.00802358,0.00193413,7.2467,6122.85,99.3556,118.245,78.5042,11.3208,622.459,79.8378,0.0678982,6.00499,0.935135,5549.52,82.1276,0
562,16,4.03363,0.622298,0.577848,1.4182,0.472732,0.102464,4.10939,0.775161,76.7624,0.00212897,0.0105084,0.00800936,0.00194922,7.24826,6130.41,99.4595,118.374,78.585,11.3208,622.459,79.8622,0.0678982,6.00499,0.935044,5549.57,81.9185,0
562,16,4.03363,0.622298,0.577848,1.4182,0.472732,0.102464,4.10939,0.775161,76.7624,0.00212897,0.0105084,0.00800936,0.00194922,7.24826,6130.41,99.4595,118.374,78.585,11.3208,622.459,79.8622,0.0678982,6.00499,0.935044,5549.57,81.9185,0
563,16,4.03525,0.623082,0.578576,1.42005,0.473349,0.100639,4.08602,0.779531,76.8547,0.00213146,0.0105594,0.00799517,0.00196437,7.24951,6137.26,99.5093,118.448,78.6188,11.6732,626.209,79.8553,0.0669204,6.22713,0.934511,5549.6,82.4714,0
563,16,4.03525,0.623082,0.578576,1.42005,0.473349,0.100639,4.08602,0.779531,76.8547,0.00213146,0.0105594,0.00799517,0.00196437,7.24951,6137.26,99.5093,118.448,78.6188,11.6732,626.209,79.8553,0.0669204,6.22713,0.934511,5549.6,82.4714,0
564,16,4.03723,0.623875,0.579312,1.42193,0.473978,0.0988448,4.06245,0.781408,76.9685,0.0021131,0.0106132,0.00798098,0.00197959,7.24993,6145.33,100.093,118.526,78.9185,11.6732,626.209,79.8421,0.0669204,6.22713,0.938993,5549.64,82.9855,0
564,16,4.03723,0.623875,0.579312,1.42193,0.473978,0.0988448,4.06245,0.781408,76.9685,0.0021131,0.0106132,0.00798098,0.00197959,7.24993,6145.33,100.093,118.526,78.9185,11.6732,626.209,79.8421,0.0669204,6.22713,0.938993,5549.64,82.9855,0
565,16,4.03959,0.624681,0.580061,1.42387,0.474623,0.0970028,4.03862,0.783486,77.0571,0.00209543,0.0106698,0.0079668,0.00199488,7.25056,6109.68,100.587,119.091,79.8586,11.6732,626.209,79.2878,0.0669204,6.22713,0.949323,5549.68,83.0489,0
565,16,4.03959,0.624681,0.580061,1.42387,0.474623,0.0970028,4.03862,0.783486,77.0571,0.00209543,0.0106698,0.0079668,0.00199488,7.25056,6109.68,100.587,119.091,79.8586,11.6732,626.209,79.2878,0.0669204,6.22713,0.949323,5549.68,83.0489,0
566,16,4.04179,0.625486,0.580808,1.42585,0.475284,0.0951,4.01447,0.788668,76.9469,0.00210026,0.0107235,0.00795264,0.00201024,7.25241,6074.56,100.721,119.187,80.1797,11.6732,626.209,78.9448,0.0669204,6.22713,0.956137,5549.72,83.1848,0
566,16,4.04179,0.625486,0.580808,1.42585,0.475284,0.0951,4.01447,0.788668,76.9469,0.00210026,0.0107235,0.00795264,0.00201024,7.25241,6074.56,100.721,119.187,80.1797,11.6732,626.209,78.9448,0.0669204,6.22713,0.956137,5549.72,83.1848,0
567,16,4.04353,0.626277,0.581543,1.42787,0.475958,0.093212,3.99006,0.792581,76.863,0.00209,0.010776,0.00793849,0.00202567,7.25376,6058.46,100.133,119.096,79.0791,11.6732,626.209,78.8216,0.0669204,6.22713,0.952863,5549.76,83.8299,0
567,16,4.04353,0.626277,0.581543,1.42787,0.475958,0.093212,3.99006,0.792581,76.863,0.00209,0.010776,0.00793849,0.00202567,7.25376,6058.46,100.133,119.096,79.0791,11.6732,626.209,78.8216,0.0669204,6.22713,0.952863,5549.76,83.8299,0
568,16,4.04524,0.627064,0.582273,1.42993,0.476642,0.091322,3.96541,0.795252,76.8978,0.00207304,0.0108317,0.00792435,0.00204117,7.25456,6092.26,99.6146,118.509,78.7272,12.0482,625.902,79.2253,0.0659704,6.42343,0.942489,5549.8,84.0192,0
568,16,4.04524,0.627064,0.582273,1.42993,0.476642,0.091322,3.96541,0.795252,76.8978,0.00207304,0.0108317,0.00792435,0.00204117,7.25456,6092.26,99.6146,118.509,78.7272,12.0482,625.902,79.2253,0.0659704,6.42343,0.942489,5549.8,84.0192,0
569,16,4.04736,0.627862,0.583014,1.43202,0.477338,0.0894046,3.9405,0.797227,77.029,0.00205619,0.0108896,0.00791021,0.00205674,7.25503,6109.4,99.9838,118.348,79.0068,12.0482,625.902,79.3129,0.0659704,6.42343,0.94348,5549.84,83.8613,0
