Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
252.00,4,3.85192,0.178099,0.165378,0.684498,0.228166,0.159231,3.37601,0.630218,69.6546,0.0353235,0.000128055,0.040047,4.3995e-06,7.24378,5999.54,91.0744,111.194,68.9925,1.26369,569.204,86.1326,0.0621733,0.612705,0.869884,5539.86,57.8213,0
252.00,4,3.85192,0.178099,0.165378,0.684498,0.228166,0.159231,3.37601,0.630218,69.6546,0.0353235,0.000128055,0.040047,4.3995e-06,7.24378,5999.54,91.0744,111.194,68.9925,1.26369,569.204,86.1326,0.0621733,0.612705,0.869884,5539.86,57.8213,0
253.00,4,3.85443,0.179635,0.166804,0.688241,0.229414,0.159472,3.394,0.62483,69.598,0.0350198,0.000132788,0.0400353,4.62184e-06,7.24219,6000.79,91.2304,111.354,69.118,1.26369,569.204,86.2207,0.0621733,0.612705,0.871285,5539.89,57.5662,0
253.00,4,3.85443,0.179635,0.166804,0.688241,0.229414,0.159472,3.394,0.62483,69.598,0.0350198,0.000132788,0.0400353,4.62184e-06,7.24219,6000.79,91.2304,111.354,69.118,1.26369,569.204,86.2207,0.0621733,0.612705,0.871285,5539.89,57.5662,0
254.00,4,3.85705,0.181194,0.168251,0.692023,0.230674,0.159789,3.41199,0.616931,69.5711,0.0348007,0.000137394,0.0400229,4.85213e-06,7.23983,6000.6,91.2977,111.421,69.174,1.26369,569.204,86.2514,0.0621733,0.612705,0.871996,5539.93,57.6159,0
254.00,4,3.85705,0.181194,0.168251,0.692023,0.230674,0.159789,3.41199,0.616931,69.5711,0.0348007,0.000137394,0.0400229,4.85213e-06,7.23983,6000.6,91.2977,111.421,69.174,1.26369,569.204,86.2514,0.0621733,0.612705,0.871996,5539.93,57.6159,0
255.00,4,3.85973,0.182775,0.169719,0.695847,0.231949,0.160217,3.43009,0.610915,69.5469,0.0345259,0.000142196,0.0400099,5.0905e-06,7.238,6000.08,91.358,111.48,69.2252,1.26369,569.204,86.2738,0.0621733,0.612705,0.872684,5539.96,57.9378,0
255.00,4,3.85973,0.182775,0.169719,0.695847,0.231949,0.160217,3.43009,0.610915,69.5469,0.0345259,0.000142196,0.0400099,5.0905e-06,7.238,6000.08,91.358,111.48,69.2252,1.26369,569.204,86.2738,0.0621733,0.612705,0.872684,5539.96,57.9378,0
256.00,4,3.86242,0.184378,0.171208,0.699712,0.233237,0.160754,3.44833,0.605895,69.5263,0.0342185,0.000147171,0.0399962,5.33713e-06,7.23647,5999.34,91.4119,111.532,69.2718,1.26369,569.204,86.2888,0.0621733,0.612705,0.873338,5539.99,58.2404,0
256.00,4,3.86242,0.184378,0.171208,0.699712,0.233237,0.160754,3.44833,0.605895,69.5263,0.0342185,0.000147171,0.0399962,5.33713e-06,7.23647,5999.34,91.4119,111.532,69.2718,1.26369,569.204,86.2888,0.0621733,0.612705,0.873338,5539.99,58.2404,0
257.00,4,3.86507,0.186002,0.172717,0.703618,0.234539,0.161385,3.46676,0.60122,69.5093,0.0339088,0.000152263,0.0399819,5.59216e-06,7.23503,5998.49,91.4601,111.578,69.3144,1.26369,569.204,86.2976,0.0621733,0.612705,0.873952,5540.02,58.3921,0
257.00,4,3.86507,0.186002,0.172717,0.703618,0.234539,0.161385,3.46676,0.60122,69.5093,0.0339088,0.000152263,0.0399819,5.59216e-06,7.23503,5998.49,91.4601,111.578,69.3144,1.26369,569.204,86.2976,0.0621733,0.612705,0.873952,5540.02,58.3921,0
258.00,4,3.86767,0.187648,0.174244,0.707563,0.235854,0.162098,3.48539,0.596643,69.4958,0.0336061,0.000157452,0.0399668,5.85573e-06,7.23362,5997.57,91.5034,111.619,69.3534,1.26369,569.204,86.3012,0.0621733,0.612705,0.874525,5540.05,58.4061,0
258.00,4,3.86767,0.187648,0.174244,0.707563,0.235854,0.162098,3.48539,0.596643,69.4958,0.0336061,0.000157452,0.0399668,5.85573e-06,7.23362,5997.57,91.5034,111.619,69.3534,1.26369,569.204,86.3012,0.0621733,0.612705,0.874525,5540.05,58.4061,0
259.00,4,3.87021,0.189313,0.175791,0.711546,0.237182,0.162884,3.50423,0.592171,69.4854,0.0333096,0.000162735,0.0399512,6.12799e-06,7.23222,5996.64,91.5426,111.656,69.3893,1.26369,569.204,86.3007,0.0621733,0.612705,0.875059,5540.08,58.3045,0
259.00,4,3.87021,0.189313,0.175791,0.711546,0.237182,0.162884,3.50423,0.592171,69.4854,0.0333096,0.000162735,0.0399512,6.12799e-06,7.23222,5996.64,91.5426,111.656,69.3893,1.26369,569.204,86.3007,0.0621733,0.612705,0.875059,5540.08,58.3045,0
260.00,4,3.87267,0.190998,0.177355,0.715565,0.238522,0.163738,3.5233,0.587808,69.4776,0.0330189,0.000168111,0.0399349,6.40907e-06,7.23085,5995.72,91.5785,111.69,69.4226,1.26369,569.204,86.2972,0.0621733,0.612705,0.875558,5540.11,58.1058,0
260.00,4,3.87267,0.190998,0.177355,0.715565,0.238522,0.163738,3.5233,0.587808,69.4776,0.0330189,0.000168111,0.0399349,6.40907e-06,7.23085,5995.72,91.5785,111.69,69.4226,1.26369,569.204,86.2972,0.0621733,0.612705,0.875558,5540.11,58.1058,0
261.00,4,3.87509,0.192703,0.178939,0.719617,0.239872,0.16466,3.54262,0.58129,69.4678,0.0327993,0.00017336,0.0399179,6.69907e-06,7.22877,5993.96,91.6424,111.75,69.483,1.26369,569.204,86.284,0.0621733,0.612705,0.876469,5540.15,58.0374,0
261.00,4,3.87509,0.192703,0.178939,0.719617,0.239872,0.16466,3.54262,0.58129,69.4678,0.0327993,0.00017336,0.0399179,6.69907e-06,7.22877,5993.96,91.6424,111.75,69.483,1.26369,569.204,86.284,0.0621733,0.612705,0.876469,5540.15,58.0374,0
262.00,4,3.87749,0.194428,0.180541,0.723701,0.241234,0.165677,3.5622,0.575809,69.4647,0.0325659,0.000178689,0.0399004,6.99809e-06,7.227,5993.11,91.6714,111.777,69.5108,1.26369,569.204,86.2756,0.0621733,0.612705,0.876888,5540.18,58.3392,0
262.00,4,3.87749,0.194428,0.180541,0.723701,0.241234,0.165677,3.5622,0.575809,69.4647,0.0325659,0.000178689,0.0399004,6.99809e-06,7.227,5993.11,91.6714,111.777,69.5108,1.26369,569.204,86.2756,0.0621733,0.612705,0.876888,5540.18,58.3392,0
263.00,4,3.87984,0.196172,0.18216,0.727815,0.242605,0.166789,3.58209,0.571433,69.4624,0.032291,0.000184215,0.0398823,7.30628e-06,7.22558,5992.28,91.6988,111.803,69.5371,1.52207,582.472,86.2666,0.0685654,0.755096,0.877289,5540.21,58.6948,0
263.00,4,3.87984,0.196172,0.18216,0.727815,0.242605,0.166789,3.58209,0.571433,69.4624,0.032291,0.000184215,0.0398823,7.30628e-06,7.22558,5992.28,91.6988,111.803,69.5371,1.52207,582.472,86.2666,0.0685654,0.755096,0.877289,5540.21,58.6948,0
264.00,4,3.88211,0.197933,0.183795,0.731956,0.243985,0.167976,3.60226,0.567597,69.4604,0.0320059,0.000189874,0.0398636,7.62378e-06,7.22433,5991.47,91.7248,111.827,69.5622,1.52207,582.472,86.2573,0.0685654,0.755096,0.877674,5540.24,58.9163,0
264.00,4,3.88211,0.197933,0.183795,0.731956,0.243985,0.167976,3.60226,0.567597,69.4604,0.0320059,0.000189874,0.0398636,7.62378e-06,7.22433,5991.47,91.7248,111.827,69.5622,1.52207,582.472,86.2573,0.0685654,0.755096,0.877674,5540.24,58.9163,0
265.00,4,3.8843,0.199711,0.185446,0.736122,0.245374,0.169217,3.62271,0.563911,69.4576,0.031727,0.000195622,0.0398443,7.9507e-06,7.22313,5990.6,91.7492,111.85,69.586,1.52207,582.472,86.2483,0.0685654,0.755096,0.87805,5540.27,58.9875,0
265.00,4,3.8843,0.199711,0.185446,0.736122,0.245374,0.169217,3.62271,0.563911,69.4576,0.031727,0.000195622,0.0398443,7.9507e-06,7.22313,5990.6,91.7492,111.85,69.586,1.52207,582.472,86.2483,0.0685654,0.755096,0.87805,5540.27,58.9875,0
266.00,4,3.88638,0.201504,0.187111,0.74031,0.24677,0.170496,3.64341,0.560533,69.4472,0.0314539,0.000201457,0.0398244,8.28717e-06,7.22204,5989.28,91.7713,111.868,69.6067,1.52207,582.472,86.2423,0.0685654,0.755096,0.878469,5540.3,58.9323,0
266.00,4,3.88638,0.201504,0.187111,0.74031,0.24677,0.170496,3.64341,0.560533,69.4472,0.0314539,0.000201457,0.0398244,8.28717e-06,7.22204,5989.28,91.7713,111.868,69.6067,1.52207,582.472,86.2423,0.0685654,0.755096,0.878469,5540.3,58.9323,0
267.00,4,3.88827,0.203308,0.188786,0.744517,0.248172,0.171803,3.66436,0.557697,69.4204,0.0311862,0.000207376,0.0398039,8.63331e-06,7.22111,5986.96,91.7897,111.879,69.6225,1.52207,582.472,86.2421,0.0685654,0.755096,0.879,5540.33,58.7705,0
267.00,4,3.88827,0.203308,0.188786,0.744517,0.248172,0.171803,3.66436,0.557697,69.4204,0.0311862,0.000207376,0.0398039,8.63331e-06,7.22111,5986.96,91.7897,111.879,69.6225,1.52207,582.472,86.2421,0.0685654,0.755096,0.879,5540.33,58.7705,0
268.00,4,3.8899,0.205119,0.190467,0.748736,0.249579,0.173125,3.68553,0.555321,69.3011,0.0309557,0.000213255,0.0397829,8.9892e-06,7.22025,5977.82,91.8078,111.864,69.6327,1.52207,582.472,86.2587,0.0685654,0.755096,0.880526,5540.37,58.5959,0
268.00,4,3.8899,0.205119,0.190467,0.748736,0.249579,0.173125,3.68553,0.555321,69.3011,0.0309557,0.000213255,0.0397829,8.9892e-06,7.22025,5977.82,91.8078,111.864,69.6327,1.52207,582.472,86.2587,0.0685654,0.755096,0.880526,5540.37,58.5959,0
269.00,4,3.89116,0.20693,0.192149,0.752955,0.250985,0.174474,3.7069,0.554694,69.2106,0.0307603,0.000219029,0.0397613,9.35492e-06,7.21981,5970.84,91.8016,111.833,69.6238,1.52207,582.472,86.2706,0.0685654,0.755096,0.88149,5540.4,58.8033,0
269.00,4,3.89116,0.20693,0.192149,0.752955,0.250985,0.174474,3.7069,0.554694,69.2106,0.0307603,0.000219029,0.0397613,9.35492e-06,7.21981,5970.84,91.8016,111.833,69.6238,1.52207,582.472,86.2706,0.0685654,0.755096,0.88149,5540.4,58.8033,0
270.00,4,3.89192,0.208734,0.193825,0.757164,0.252388,0.17585,3.72844,0.555911,69.1049,0.0305175,0.000225016,0.0397392,9.73056e-06,7.2199,5962.4,91.7811,111.784,69.6031,1.52207,582.472,86.2804,0.0685654,0.755096,0.882525,5540.43,59.154,0
270.00,4,3.89192,0.208734,0.193825,0.757164,0.252388,0.17585,3.72844,0.555911,69.1049,0.0305175,0.000225016,0.0397392,9.73056e-06,7.2199,5962.4,91.7811,111.784,69.6031,1.52207,582.472,86.2804,0.0685654,0.755096,0.882525,5540.43,59.154,0
271.00,4,3.89214,0.210524,0.195487,0.761345,0.253782,0.17722,3.75011,0.558212,68.9893,0.030258,0.000231142,0.0397166,1.01163e-05,7.22029,5952.76,91.7435,111.716,69.5688,1.52207,582.472,86.2853,0.0685654,0.755096,0.883565,5540.46,59.4103,0
271.00,4,3.89214,0.210524,0.195487,0.761345,0.253782,0.17722,3.75011,0.558212,68.9893,0.030258,0.000231142,0.0397166,1.01163e-05,7.22029,5952.76,91.7435,111.716,69.5688,1.52207,582.472,86.2853,0.0685654,0.755096,0.883565,5540.46,59.4103,0
272.00,4,3.89181,0.212294,0.19713,0.765484,0.255161,0.178545,3.77179,0.561409,68.8689,0.0300012,0.000237356,0.0396934,1.05121e-05,7.22091,5942.23,91.6871,111.629,69.5195,1.52207,582.472,86.2831,0.0685654,0.755096,0.884547,5540.49,59.4971,0
272.00,4,3.89181,0.212294,0.19713,0.765484,0.255161,0.178545,3.77179,0.561409,68.8689,0.0300012,0.000237356,0.0396934,1.05121e-05,7.22091,5942.23,91.6871,111.629,69.5195,1.52207,582.472,86.2831,0.0685654,0.755096,0.884547,5540.49,59.4971,0
273.00,4,3.89097,0.214039,0.198751,0.769564,0.256521,0.179792,3.7934,0.565331,68.7487,0.0297498,0.000243647,0.0396697,1.09182e-05,7.22171,5931.16,91.611,111.523,69.4544,1.52207,582.472,86.273,0.0685654,0.755096,0.885409,5540.52,59.4353,0
273.00,4,3.89097,0.214039,0.198751,0.769564,0.256521,0.179792,3.7934,0.565331,68.7487,0.0297498,0.000243647,0.0396697,1.09182e-05,7.22171,5931.16,91.611,111.523,69.4544,1.52207,582.472,86.273,0.0685654,0.755096,0.885409,5540.52,59.4353,0
274.00,4,3.8897,0.215756,0.200345,0.773571,0.257857,0.180931,3.81482,0.569767,68.6317,0.0295032,0.000250013,0.0396455,1.13346e-05,7.22265,5919.83,91.5155,111.396,69.3735,1.52207,582.472,86.2551,0.0685654,0.755096,0.886112,5540.55,59.2444,0
274.00,4,3.8897,0.215756,0.200345,0.773571,0.257857,0.180931,3.81482,0.569767,68.6317,0.0295032,0.000250013,0.0396455,1.13346e-05,7.22265,5919.83,91.5155,111.396,69.3735,1.52207,582.472,86.2551,0.0685654,0.755096,0.886112,5540.55,59.2444,0
275.00,6,3.88808,0.217442,0.20191,0.777495,0.259165,0.181942,3.83593,0.574919,68.4215,0.0292681,0.000256464,0.0396208,1.17614e-05,7.22377,5897.81,91.2715,111.093,69.168,1.52207,582.472,86.1981,0.0685654,0.755096,0.886883,5540.59,58.9513,0
275.00,6,3.88808,0.217442,0.20191,0.777495,0.259165,0.181942,3.83593,0.574919,68.4215,0.0292681,0.000256464,0.0396208,1.17614e-05,7.22377,5897.81,91.2715,111.093,69.168,1.52207,582.472,86.1981,0.0685654,0.755096,0.886883,5540.59,58.9513,0
276.00,6,3.88618,0.219094,0.203445,0.781326,0.260442,0.182821,3.85665,0.582535,68.3432,0.0290983,0.000262752,0.0395956,1.21988e-05,7.22545,5888.43,91.1309,110.924,69.049,1.52207,582.472,86.1596,0.0685654,0.755096,0.886832,5540.62,58.9242,0
276.00,6,3.88618,0.219094,0.203445,0.781326,0.260442,0.182821,3.85665,0.582535,68.3432,0.0290983,0.000262752,0.0395956,1.21988e-05,7.22545,5888.43,91.1309,110.924,69.049,1.52207,582.472,86.1596,0.0685654,0.755096,0.886832,5540.62,58.9242,0
277.00,6,3.88413,0.220715,0.20495,0.78506,0.261687,0.183589,3.87692,0.587829,68.343,0.0288894,0.000269305,0.03957,1.26471e-05,7.22661,5884.69,90.9927,110.771,68.937,1.52207,582.472,86.1053,0.0685654,0.755096,0.885955,5540.65,59.1453,0
277.00,6,3.88413,0.220715,0.20495,0.78506,0.261687,0.183589,3.87692,0.587829,68.343,0.0288894,0.000269305,0.03957,1.26471e-05,7.22661,5884.69,90.9927,110.771,68.937,1.52207,582.472,86.1053,0.0685654,0.755096,0.885955,5540.65,59.1453,0
278.00,6,3.88213,0.222309,0.20643,0.788697,0.262899,0.184238,3.89666,0.591406,68.4389,0.0286564,0.000276109,0.0395439,1.31064e-05,7.22737,5888.22,90.8675,110.647,68.8421,1.52207,582.472,86.0362,0.0685654,0.755096,0.884119,5540.68,59.3314,0
278.00,6,3.88213,0.222309,0.20643,0.788697,0.262899,0.184238,3.89666,0.591406,68.4389,0.0286564,0.000276109,0.0395439,1.31064e-05,7.22737,5888.22,90.8675,110.647,68.8421,1.52207,582.472,86.0362,0.0685654,0.755096,0.884119,5540.68,59.3314,0
279.00,6,3.88037,0.22388,0.207889,0.792241,0.26408,0.184753,3.9158,0.593747,68.6043,0.0284211,0.000283106,0.0395173,1.35771e-05,7.22785,5897.28,90.7612,110.557,68.7657,1.52207,582.472,85.9607,0.0685654,0.755096,0.88166,5540.71,59.3515,0
279.00,6,3.88037,0.22388,0.207889,0.792241,0.26408,0.184753,3.9158,0.593747,68.6043,0.0284211,0.000283106,0.0395173,1.35771e-05,7.22785,5897.28,90.7612,110.557,68.7657,1.52207,582.472,85.9607,0.0685654,0.755096,0.88166,5540.71,59.3515,0
280.00,6,3.87898,0.225435,0.209333,0.795703,0.265234,0.185131,3.9343,0.595017,68.8023,0.0281913,0.000290263,0.0394902,1.40594e-05,7.22808,5909.33,90.6778,110.501,68.7078,1.52207,582.472,85.8886,0.0685654,0.755096,0.879001,5540.74,59.2213,0
280.00,6,3.87898,0.225435,0.209333,0.795703,0.265234,0.185131,3.9343,0.595017,68.8023,0.0281913,0.000290263,0.0394902,1.40594e-05,7.22808,5909.33,90.6778,110.501,68.7078,1.52207,582.472,85.8886,0.0685654,0.755096,0.879001,5540.74,59.2213,0
281.00,6,3.87803,0.22698,0.210767,0.799094,0.266365,0.18538,3.95214,0.59521,69.0034,0.0279662,0.000297578,0.0394627,1.45534e-05,7.22807,5922.55,90.6208,110.483,68.6685,1.52207,582.472,85.8299,0.0685654,0.755096,0.876455,5540.78,58.9697,0
281.00,6,3.87803,0.22698,0.210767,0.799094,0.266365,0.18538,3.95214,0.59521,69.0034,0.0279662,0.000297578,0.0394627,1.45534e-05,7.22807,5922.55,90.6208,110.483,68.6685,1.52207,582.472,85.8299,0.0685654,0.755096,0.876455,5540.78,58.9697,0
282.00,6,3.87758,0.228519,0.212196,0.802431,0.267477,0.185516,3.96933,0.594379,69.1884,0.0277455,0.000305048,0.0394347,1.50594e-05,7.22782,5935.82,90.5922,110.497,68.6485,1.52207,582.472,85.7921,0.0685654,0.755096,0.874208,5540.81,58.6214,0
282.00,6,3.87758,0.228519,0.212196,0.802431,0.267477,0.185516,3.96933,0.594379,69.1884,0.0277455,0.000305048,0.0394347,1.50594e-05,7.22782,5935.82,90.5922,110.497,68.6485,1.52207,582.472,85.7921,0.0685654,0.755096,0.874208,5540.81,58.6214,0
283.00,6,3.87763,0.230059,0.213626,0.805729,0.268576,0.185566,3.98592,0.591195,69.4675,0.0275807,0.000312372,0.0394063,1.55776e-05,7.22698,5959.66,90.6182,110.604,68.6642,1.52207,582.472,85.7906,0.0685654,0.755096,0.870991,5540.85,58.409,0
283.00,6,3.87763,0.230059,0.213626,0.805729,0.268576,0.185566,3.98592,0.591195,69.4675,0.0275807,0.000312372,0.0394063,1.55776e-05,7.22698,5959.66,90.6182,110.604,68.6642,1.52207,582.472,85.7906,0.0685654,0.755096,0.870991,5540.85,58.409,0
284.00,6,3.87821,0.231605,0.215062,0.809004,0.269668,0.185585,4.00198,0.587081,69.5573,0.027406,0.000319805,0.0393775,1.61082e-05,7.22593,5969.6,90.6669,110.687,68.6973,1.52207,582.472,85.8229,0.0685654,0.755096,0.870044,5540.88,58.5742,0
284.00,6,3.87821,0.231605,0.215062,0.809004,0.269668,0.185585,4.00198,0.587081,69.5573,0.027406,0.000319805,0.0393775,1.61082e-05,7.22593,5969.6,90.6669,110.687,68.6973,1.52207,582.472,85.8229,0.0685654,0.755096,0.870044,5540.88,58.5742,0
285.00,6,3.87926,0.233162,0.216507,0.81227,0.270757,0.1856,4.01761,0.582845,69.6165,0.0271985,0.000327518,0.0393483,1.66515e-05,7.22487,5978.03,90.7333,110.782,68.7438,1.52207,582.472,85.8709,0.0685654,0.755096,0.869499,5540.91,58.8048,0
285.00,6,3.87926,0.233162,0.216507,0.81227,0.270757,0.1856,4.01761,0.582845,69.6165,0.0271985,0.000327518,0.0393483,1.66515e-05,7.22487,5978.03,90.7333,110.782,68.7438,1.52207,582.472,85.8709,0.0685654,0.755096,0.869499,5540.91,58.8048,0
286.00,6,3.8807,0.234731,0.217965,0.81554,0.271847,0.185619,4.03287,0.578491,69.6491,0.0269824,0.000335438,0.0393187,1.72075e-05,7.22377,5984.89,90.8119,110.884,68.8001,1.52207,582.472,85.9292,0.0685654,0.755096,0.869306,5540.94,58.9149,0
286.00,6,3.8807,0.234731,0.217965,0.81554,0.271847,0.185619,4.03287,0.578491,69.6491,0.0269824,0.000335438,0.0393187,1.72075e-05,7.22377,5984.89,90.8119,110.884,68.8001,1.52207,582.472,85.9292,0.0685654,0.755096,0.869306,5540.94,58.9149,0
287.00,6,3.88247,0.236316,0.219437,0.818825,0.272942,0.185648,4.04785,0.573772,69.6602,0.0267703,0.000343511,0.0392887,1.77766e-05,7.22258,5990.25,90.8976,110.987,68.863,1.52207,582.472,85.9924,0.0685654,0.755096,0.869402,5540.98,58.8904,0
287.00,6,3.88247,0.236316,0.219437,0.818825,0.272942,0.185648,4.04785,0.573772,69.6602,0.0267703,0.000343511,0.0392887,1.77766e-05,7.22258,5990.25,90.8976,110.987,68.863,1.52207,582.472,85.9924,0.0685654,0.755096,0.869402,5540.98,58.8904,0
288.00,6,3.88449,0.237919,0.220925,0.822134,0.274045,0.1857,4.0626,0.568784,69.6551,0.0265618,0.000351733,0.0392582,1.83589e-05,7.22131,5994.21,90.9857,111.088,68.929,1.52207,582.472,86.0556,0.0685654,0.755096,0.869725,5541.01,58.755,0
288.00,6,3.88449,0.237919,0.220925,0.822134,0.274045,0.1857,4.0626,0.568784,69.6551,0.0265618,0.000351733,0.0392582,1.83589e-05,7.22131,5994.21,90.9857,111.088,68.929,1.52207,582.472,86.0556,0.0685654,0.755096,0.869725,5541.01,58.755,0
289.00,6,3.8867,0.239541,0.222431,0.825473,0.275158,0.185786,4.0772,0.563612,69.6386,0.0263567,0.000360098,0.0392274,1.89547e-05,7.21998,5996.94,91.0725,111.183,68.9955,1.52207,582.472,86.1152,0.0685654,0.755096,0.870212,5541.05,58.5278,0
289.00,6,3.8867,0.239541,0.222431,0.825473,0.275158,0.185786,4.0772,0.563612,69.6386,0.0263567,0.000360098,0.0392274,1.89547e-05,7.21998,5996.94,91.0725,111.183,68.9955,1.52207,582.472,86.1152,0.0685654,0.755096,0.870212,5541.05,58.5278,0
290.00,6,3.88906,0.241184,0.223957,0.828849,0.276283,0.185921,4.09173,0.556559,69.5886,0.0261802,0.000368439,0.0391961,1.9564e-05,7.21815,5999.52,91.2326,111.351,69.1219,1.52207,582.472,86.2142,0.0685654,0.755096,0.871464,5541.08,58.3039,0
290.00,6,3.88906,0.241184,0.223957,0.828849,0.276283,0.185921,4.09173,0.556559,69.5886,0.0261802,0.000368439,0.0391961,1.9564e-05,7.21815,5999.52,91.2326,111.351,69.1219,1.52207,582.472,86.2142,0.0685654,0.755096,0.871464,5541.08,58.3039,0
291.00,6,3.89159,0.24285,0.225503,0.832265,0.277422,0.186143,4.10626,0.54864,69.5614,0.026031,0.000376653,0.0391645,2.01872e-05,7.21605,5999.76,91.303,111.423,69.1793,1.52207,582.472,86.2513,0.0685654,0.755096,0.872144,5541.12,58.4787,0
291.00,6,3.89159,0.24285,0.225503,0.832265,0.277422,0.186143,4.10626,0.54864,69.5614,0.026031,0.000376653,0.0391645,2.01872e-05,7.21605,5999.76,91.303,111.423,69.1793,1.52207,582.472,86.2513,0.0685654,0.755096,0.872144,5541.12,58.4787,0
292.00,6,3.89421,0.244538,0.227071,0.835723,0.278574,0.186478,4.12088,0.542434,69.5356,0.0258451,0.000385163,0.0391325,2.08242e-05,7.21438,5999.54,91.3665,111.486,69.2321,1.52207,582.472,86.2801,0.0685654,0.755096,0.87282,5541.15,58.811,0
292.00,6,3.89421,0.244538,0.227071,0.835723,0.278574,0.186478,4.12088,0.542434,69.5356,0.0258451,0.000385163,0.0391325,2.08242e-05,7.21438,5999.54,91.3665,111.486,69.2321,1.52207,582.472,86.2801,0.0685654,0.755096,0.87282,5541.15,58.811,0
293.00,6,3.89685,0.246249,0.22866,0.839225,0.279742,0.18692,4.13565,0.537139,69.5126,0.0256459,0.000393888,0.0391002,2.14754e-05,7.21294,5999,91.4231,111.541,69.2803,1.52207,582.472,86.301,0.0685654,0.755096,0.873473,5541.18,59.061,0
293.00,6,3.89685,0.246249,0.22866,0.839225,0.279742,0.18692,4.13565,0.537139,69.5126,0.0256459,0.000393888,0.0391002,2.14754e-05,7.21294,5999,91.4231,111.541,69.2803,1.52207,582.472,86.301,0.0685654,0.755096,0.873473,5541.18,59.061,0
294.00,6,3.89948,0.247981,0.230268,0.84277,0.280923,0.187458,4.15061,0.532011,69.4929,0.0254485,0.000402767,0.0390674,2.21409e-05,7.21152,5998.27,91.4735,111.59,69.324,1.52207,582.472,86.3149,0.0685654,0.755096,0.874091,5541.21,59.158,0
294.00,6,3.89948,0.247981,0.230268,0.84277,0.280923,0.187458,4.15061,0.532011,69.4929,0.0254485,0.000402767,0.0390674,2.21409e-05,7.21152,5998.27,91.4735,111.59,69.324,1.52207,582.472,86.3149,0.0685654,0.755096,0.874091,5541.21,59.158,0
295.00,6,3.90208,0.249735,0.231897,0.846357,0.282119,0.188083,4.16578,0.526995,69.4768,0.0252546,0.000411784,0.0390343,2.28209e-05,7.21012,5997.43,91.5184,111.633,69.3638,1.52207,582.472,86.3228,0.0685654,0.755096,0.874669,5541.25,59.1251,0
295.00,6,3.90208,0.249735,0.231897,0.846357,0.282119,0.188083,4.16578,0.526995,69.4768,0.0252546,0.000411784,0.0390343,2.28209e-05,7.21012,5997.43,91.5184,111.633,69.3638,1.52207,582.472,86.3228,0.0685654,0.755096,0.874669,5541.25,59.1251,0
296.00,6,3.90462,0.25151,0.233545,0.849986,0.283329,0.188789,4.18118,0.522104,69.4641,0.025064,0.000420935,0.0390009,2.35155e-05,7.20874,5996.55,91.5585,111.671,69.4001,1.52207,582.472,86.3259,0.0685654,0.755096,0.875207,5541.28,58.9832,0
296.00,6,3.90462,0.25151,0.233545,0.849986,0.283329,0.188789,4.18118,0.522104,69.4641,0.025064,0.000420935,0.0390009,2.35155e-05,7.20874,5996.55,91.5585,111.671,69.4001,1.52207,582.472,86.3259,0.0685654,0.755096,0.875207,5541.28,58.9832,0
297.00,6,3.9071,0.253306,0.235213,0.853655,0.284552,0.189573,4.19684,0.516907,69.4473,0.0248821,0.000430173,0.0389671,2.4225e-05,7.20724,5994.8,91.6278,111.736,69.4642,1.52207,582.472,86.3215,0.0685654,0.755096,0.876168,5541.32,58.7618,0
297.00,6,3.9071,0.253306,0.235213,0.853655,0.284552,0.189573,4.19684,0.516907,69.4473,0.0248821,0.000430173,0.0389671,2.4225e-05,7.20724,5994.8,91.6278,111.736,69.4642,1.52207,582.472,86.3215,0.0685654,0.755096,0.876168,5541.32,58.7618,0
298.00,6,3.90957,0.255123,0.2369,0.857362,0.285787,0.190444,4.21277,0.509558,69.4423,0.0247493,0.000439109,0.0389329,2.49494e-05,7.20509,5993.96,91.6581,111.765,69.4929,1.74317,591.744,86.3157,0.07324,0.878684,0.876599,5541.35,58.8385,0
298.00,6,3.90957,0.255123,0.2369,0.857362,0.285787,0.190444,4.21277,0.509558,69.4423,0.0247493,0.000439109,0.0389329,2.49494e-05,7.20509,5993.96,91.6581,111.765,69.4929,1.74317,591.744,86.3157,0.07324,0.878684,0.876599,5541.35,58.8385,0
299.00,6,3.912,0.256961,0.238607,0.861105,0.287035,0.191429,4.22903,0.504168,69.4379,0.0245868,0.000448286,0.0388984,2.56888e-05,7.2035,5993.11,91.6861,111.791,69.5197,1.74317,591.744,86.3089,0.07324,0.878684,0.877009,5541.38,59.1831,0
