Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6226,1824.99,0,302.292,166.5,0,24.1018,21.7711,79.5959,0,7.20186,5106.45,0.913915,91.1844,106.096,74.2532,0.0446039,14.5631,74.7561,539.384,1.03212,29.9367,4347.05,30.9187,0,0.00999132,63.5978,0
6226,1825.31,0,302.222,166.25,0,24.1018,21.7711,79.5959,0,7.20186,5106.45,0.913915,91.1844,106.096,74.2532,0.0446039,14.5631,74.7561,539.384,1.03212,29.9367,4347.05,30.9187,0,0.00999132,63.5978,0
6227,1825.31,0,302.222,166.25,0,24.0749,21.7668,79.5748,0,7.20233,5105.35,0.913915,91.1846,106.094,74.2551,0.0445898,14.5631,130.237,539.451,1.03234,29.9407,4347.19,31.0939,0,0.00998762,106.638,-0.0699042
6227,1825.62,0,302.153,166,0,24.0749,21.7668,79.5748,0,7.20233,5105.35,0.913915,91.1846,106.094,74.2551,0.0445898,14.5631,130.237,539.451,1.03234,29.9407,4347.19,31.0939,0,0.00998762,106.638,-0.0699042
6228,1825.62,0,302.153,166,0,24.1324,21.7693,79.5862,0,7.20262,5106.06,0.913916,91.1872,106.098,74.257,0.0445898,14.5631,97.6542,539.451,1.03223,29.9445,4347.33,31.23,0,0.00998401,79.0759,0
6228,1825.94,0,302.083,165.75,0,24.1324,21.7693,79.5862,0,7.20262,5106.06,0.913916,91.1872,106.098,74.257,0.0445898,14.5631,97.6542,539.451,1.03223,29.9445,4347.33,31.23,0,0.00998401,79.0759,0
6229,1825.94,0,302.083,165.75,0,24.1366,21.774,79.6218,0,7.20211,5108.14,0.913917,91.191,106.106,74.2577,0.0445898,14.5631,73.0105,539.451,1.03185,29.9431,4347.47,30.9809,0,0.00998559,60.2699,0
6229,1826.26,0,302.014,165.5,0,24.1366,21.774,79.6218,0,7.20211,5108.14,0.913917,91.191,106.106,74.2577,0.0445898,14.5631,73.0105,539.451,1.03185,29.9431,4347.47,30.9809,0,0.00998559,60.2699,0
6230,1826.26,0,302.014,165.5,0,24.1068,21.773,79.6027,0,7.20212,5107.29,0.913918,91.1909,106.105,74.2576,0.0445898,14.5631,130.721,539.451,1.03202,29.9454,4347.62,31.0324,0,0.00998359,107.775,-0.0707452
6230,1826.58,0,301.944,165.25,0,24.1068,21.773,79.6027,0,7.20212,5107.29,0.913918,91.1909,106.105,74.2576,0.0445898,14.5631,130.721,539.451,1.03202,29.9454,4347.62,31.0324,0,0.00998359,107.775,-0.0707452
6231,1826.58,0,301.944,165.25,0,24.08,21.7708,79.5708,0,7.2028,5105.6,0.913918,91.1902,106.101,74.2593,0.0445898,14.5631,102.574,539.451,1.03235,29.95,4347.76,31.2374,0,0.00997912,82.9914,0
6231,1826.9,0,301.875,165,0,24.08,21.7708,79.5708,0,7.2028,5105.6,0.913918,91.1902,106.101,74.2593,0.0445898,14.5631,102.574,539.451,1.03235,29.95,4347.76,31.2374,0,0.00997912,82.9914,0
6232,1826.9,0,301.875,165,0,24.1244,21.7718,79.5683,0,7.20269,5105.53,0.913919,91.1918,106.102,74.2613,0.044599,14.5631,76.6227,539.519,1.03238,29.9494,4347.9,31.0427,0,0.00997994,62.956,-2.95E-18
6232,1827.22,0,301.806,164.75,0,24.1244,21.7718,79.5683,0,7.20269,5105.53,0.913919,91.1918,106.102,74.2613,0.044599,14.5631,76.6227,539.519,1.03238,29.9494,4347.9,31.0427,0,0.00997994,62.956,-2.95E-18
6233,1827.22,0,301.806,164.75,0,24.1464,21.78,79.6272,0,7.20204,5109.01,0.91392,91.1983,106.116,74.2623,0.044599,14.5631,128.3,539.519,1.03175,29.9501,4348.05,30.972,0,0.00997955,106.663,-0.0579132
6233,1827.54,0,301.736,164.5,0,24.1464,21.78,79.6272,0,7.20204,5109.01,0.91392,91.1983,106.116,74.2623,0.044599,14.5631,128.3,539.519,1.03175,29.9501,4348.05,30.972,0,0.00997955,106.663,-0.0579132
6234,1827.54,0,301.736,164.5,0,24.1151,21.7785,79.6099,0,7.20262,5108.16,0.91392,91.1976,106.113,74.2622,0.044599,14.5631,107.77,539.519,1.03192,29.9555,4348.19,31.2339,0,0.00997436,87.1711,0
6234,1827.86,0,301.667,164.25,0,24.1151,21.7785,79.6099,0,7.20262,5108.16,0.91392,91.1976,106.113,74.2622,0.044599,14.5631,107.77,539.519,1.03192,29.9555,4348.19,31.2339,0,0.00997436,87.1711,0
6235,1827.86,0,301.667,164.25,0,24.0872,21.7753,79.5725,0,7.20279,5106.16,0.913921,91.1962,106.108,74.2635,0.044599,14.5631,80.4146,539.519,1.0323,29.9557,4348.33,31.0985,0,0.00997439,65.8121,2.96E-18
6235,1828.18,0,301.597,164,0,24.0872,21.7753,79.5725,0,7.20279,5106.16,0.913921,91.1962,106.108,74.2635,0.044599,14.5631,80.4146,539.519,1.0323,29.9557,4348.33,31.0985,0,0.00997439,65.8121,2.96E-18
6236,1828.18,0,301.597,164,0,24.1204,21.7778,79.5726,0,7.20243,5106.32,0.913922,91.1996,106.112,74.2672,0.0445943,14.5631,121.794,539.585,1.0323,29.9549,4348.48,30.9193,0,0.00997541,102.446,-0.0258568
6236,1828.5,0,301.528,163.75,0,24.1204,21.7778,79.5726,0,7.20243,5106.32,0.913922,91.1996,106.112,74.2672,0.0445943,14.5631,121.794,539.585,1.0323,29.9549,4348.48,30.9193,0,0.00997541,102.446,-0.0258568
6237,1828.5,0,301.528,163.75,0,24.153,21.7826,79.6088,0,7.20267,5108.45,0.913923,91.2033,106.12,74.2676,0.0445943,14.5631,113.276,539.585,1.03192,29.9607,4348.62,31.2184,0,0.00996977,91.6469,0
6237,1828.82,0,301.458,163.5,0,24.153,21.7826,79.6088,0,7.20267,5108.45,0.913923,91.2033,106.12,74.2676,0.0445943,14.5631,113.276,539.585,1.03192,29.9607,4348.62,31.2184,0,0.00996977,91.6469,0
6238,1828.82,0,301.458,163.5,0,24.1232,21.7836,79.6142,0,7.2027,5108.85,0.913923,91.2042,106.122,74.267,0.0445943,14.5631,84.3949,539.585,1.03184,29.9618,4348.76,31.1458,0,0.00996894,68.8346,0
6238,1829.14,0,301.389,163.25,0,24.1232,21.7836,79.6142,0,7.2027,5108.85,0.913923,91.2042,106.122,74.267,0.0445943,14.5631,84.3949,539.585,1.03184,29.9618,4348.76,31.1458,0,0.00996894,68.8346,0
6239,1829.14,0,301.389,163.25,0,24.0929,21.7784,79.5501,0,7.20256,5105.46,0.913924,91.2022,106.114,74.2695,0.0445943,14.5631,109.556,539.585,1.0325,29.96,4348.9,30.885,0,0.00997099,93.5733,0
6239,1829.46,0,301.319,163,0,24.0929,21.7784,79.5501,0,7.20256,5105.46,0.913924,91.2022,106.114,74.2695,0.0445943,14.5631,109.556,539.585,1.0325,29.96,4348.9,30.885,0,0.00997099,93.5733,0
6240,1829.46,0,301.319,163,0,24.1137,21.78,79.5529,0,7.20311,5105.68,0.913925,91.2041,106.116,74.2714,0.044591,14.5631,119.159,539.651,1.03248,29.9658,4349.04,31.1898,0,0.00996537,96.4937,-0.0213719
6240,1829.78,0,301.25,162.75,0,24.1137,21.78,79.5529,0,7.20311,5105.68,0.913925,91.2041,106.116,74.2714,0.044591,14.5631,119.159,539.651,1.03248,29.9658,4349.04,31.1898,0,0.00996537,96.4937,-0.0213719
6241,1829.78,0,301.25,162.75,0,24.1593,21.7845,79.5848,0,7.20301,5107.56,0.913926,91.2079,106.123,74.2726,0.044591,14.5631,88.5864,539.651,1.03214,29.9678,4349.19,31.1836,0,0.00996364,72.043,0
6241,1830.1,0,301.181,162.5,0,24.1593,21.7845,79.5848,0,7.20301,5107.56,0.913926,91.2079,106.123,74.2726,0.044591,14.5631,88.5864,539.651,1.03214,29.9678,4349.19,31.1836,0,0.00996364,72.043,0
6242,1830.1,0,301.181,162.5,0,24.1286,21.7857,79.5859,0,7.20248,5107.84,0.913926,91.2092,106.126,74.2722,0.044591,14.5631,91.7733,539.651,1.0321,29.9655,4349.33,30.8821,0,0.00996611,79.3978,-5.92E-18
6242,1830.42,0,301.111,162.25,0,24.1286,21.7857,79.5859,0,7.20248,5107.84,0.913926,91.2092,106.126,74.2722,0.044591,14.5631,91.7733,539.651,1.0321,29.9655,4349.33,30.8821,0,0.00996611,79.3978,-5.92E-18
6243,1830.42,0,301.111,162.25,0,24.1,21.7827,79.5498,0,7.20311,5105.91,0.913927,91.208,106.121,74.2736,0.044591,14.5631,125.386,539.651,1.03247,29.9707,4349.47,31.1483,0,0.00996112,101.763,-0.0494243
6243,1830.74,0,301.042,162,0,24.1,21.7827,79.5498,0,7.20311,5105.91,0.913927,91.208,106.121,74.2736,0.044591,14.5631,125.386,539.651,1.03247,29.9707,4349.47,31.1483,0,0.00996112,101.763,-0.0494243
6244,1830.74,0,301.042,162,0,24.1086,21.7829,79.5386,0,7.20348,5105.36,0.913928,91.2089,106.121,74.2755,0.0445993,14.5631,93.0064,539.719,1.03259,29.9736,4349.61,31.2116,0,0.00995849,75.4746,0
6244,1831.06,0,300.972,161.75,0,24.1086,21.7829,79.5386,0,7.20348,5105.36,0.913928,91.2089,106.121,74.2755,0.0445993,14.5631,93.0064,539.719,1.03259,29.9736,4349.61,31.2116,0,0.00995849,75.4746,0
6245,1831.06,0,300.972,161.75,0,24.1655,21.7862,79.5952,0,7.20294,5108.71,0.913928,91.2156,106.134,74.2774,0.0445993,14.5631,74.7667,539.719,1.03199,29.9715,4349.76,30.9188,0,0.00996073,63.6278,0
6245,1831.37,0,300.903,161.5,0,24.1655,21.7862,79.5952,0,7.20294,5108.71,0.913928,91.2156,106.134,74.2774,0.0445993,14.5631,74.7667,539.719,1.03199,29.9715,4349.76,30.9188,0,0.00996073,63.6278,0
6246,1831.37,0,300.903,161.5,0,24.137,21.791,79.5917,0,7.20285,5108.62,0.913929,91.2158,106.134,74.2769,0.0445993,14.5631,130.223,539.719,1.03201,29.9755,4349.9,31.094,0,0.00995703,106.697,-0.0701782
6246,1831.69,0,300.833,161.25,0,24.137,21.791,79.5917,0,7.20285,5108.62,0.913929,91.2158,106.134,74.2769,0.0445993,14.5631,130.223,539.719,1.03201,29.9755,4349.9,31.094,0,0.00995703,106.697,-0.0701782
6247,1831.69,0,300.833,161.25,0,24.1075,21.7876,79.5545,0,7.20344,5106.63,0.91393,91.2141,106.129,74.2778,0.0445993,14.5631,97.6628,539.719,1.03239,29.9793,4350.04,31.2297,0,0.00995346,79.1374,0
6247,1832.01,0,300.764,161,0,24.1075,21.7876,79.5545,0,7.20344,5106.63,0.91393,91.2141,106.129,74.2778,0.0445993,14.5631,97.6628,539.719,1.03239,29.9793,4350.04,31.2297,0,0.00995346,79.1374,0
6248,1832.01,0,300.764,161,0,24.1052,21.7863,79.5303,0,7.20338,5105.36,0.913931,91.2141,106.127,74.2797,0.0445856,14.5631,73.022,539.784,1.03265,29.9779,4350.19,30.9804,0,0.00995505,60.3047,0
6248,1832.33,0,300.694,160.75,0,24.1052,21.7863,79.5303,0,7.20338,5105.36,0.913931,91.2141,106.127,74.2797,0.0445856,14.5631,73.022,539.784,1.03265,29.9779,4350.19,30.9804,0,0.00995505,60.3047,0
6249,1832.33,0,300.694,160.75,0,24.1759,21.7931,79.5727,0,7.20298,5107.91,0.913931,91.2203,106.137,74.2826,0.0445856,14.5631,130.722,539.784,1.0322,29.9802,4350.33,31.0321,0,0.00995303,107.832,-0.0710964
6249,1832.65,0,300.625,160.5,0,24.1759,21.7931,79.5727,0,7.20298,5107.91,0.913931,91.2203,106.137,74.2826,0.0445856,14.5631,130.722,539.784,1.0322,29.9802,4350.33,31.0321,0,0.00995303,107.832,-0.0710964
6250,1832.65,0,300.625,160.5,0,24.1449,21.7957,79.5917,0,7.20333,5109.08,0.913932,91.2222,106.142,74.282,0.0445856,14.5631,102.573,539.784,1.03199,29.9849,4350.47,31.2373,0,0.00994856,83.0355,-1.19E-17
6250,1832.97,0,300.556,160.25,0,24.1449,21.7957,79.5917,0,7.20333,5109.08,0.913932,91.2222,106.142,74.282,0.0445856,14.5631,102.573,539.784,1.03199,29.9849,4350.47,31.2373,0,0.00994856,83.0355,-1.19E-17
6251,1832.97,0,300.556,160.25,0,24.1156,21.793,79.5617,0,7.20334,5107.5,0.913933,91.2207,106.138,74.2823,0.0445856,14.5631,76.6288,539.784,1.03229,29.9842,4350.61,31.0424,0,0.00994938,62.9967,0
6251,1833.29,0,300.486,160,0,24.1156,21.793,79.5617,0,7.20334,5107.5,0.913933,91.2207,106.138,74.2823,0.0445856,14.5631,76.6288,539.784,1.03229,29.9842,4350.61,31.0424,0,0.00994938,62.9967,0
6252,1833.29,0,300.486,160,0,24.1041,21.7909,79.5218,0,7.20335,5105.43,0.913934,91.2211,106.134,74.2857,0.0445989,14.5631,128.262,539.851,1.03271,29.9848,4350.76,30.971,0,0.00994903,106.707,-0.0580121
6252,1833.61,0,300.417,159.75,0,24.1041,21.7909,79.5218,0,7.20335,5105.43,0.913934,91.2211,106.134,74.2857,0.0445989,14.5631,128.262,539.851,1.03271,29.9848,4350.76,30.971,0,0.00994903,106.707,-0.0580121
6253,1833.61,0,300.417,159.75,0,24.1786,21.7948,79.5475,0,7.20365,5106.96,0.913934,91.2245,106.14,74.2873,0.0445989,14.5631,107.77,539.851,1.03243,29.9903,4350.9,31.2333,0,0.00994384,87.2099,0
6253,1833.93,0,300.347,159.5,0,24.1786,21.7948,79.5475,0,7.20365,5106.96,0.913934,91.2245,106.14,74.2873,0.0445989,14.5631,107.77,539.851,1.03243,29.9903,4350.9,31.2333,0,0.00994384,87.2099,0
6254,1833.93,0,300.347,159.5,0,24.1517,21.7991,79.5805,0,7.2034,5108.91,0.913935,91.2278,106.148,74.2872,0.0445989,14.5631,80.4174,539.851,1.03208,29.9905,4351.04,31.0981,0,0.00994383,65.8419,0
6254,1834.25,0,300.278,159.25,0,24.1517,21.7991,79.5805,0,7.2034,5108.91,0.913935,91.2278,106.148,74.2872,0.0445989,14.5631,80.4174,539.851,1.03208,29.9905,4351.04,31.0981,0,0.00994383,65.8419,0
6255,1834.25,0,300.278,159.25,0,24.1204,21.7949,79.5309,0,7.20324,5106.32,0.913936,91.2258,106.141,74.288,0.0445989,14.5631,121.723,539.851,1.03257,29.9897,4351.18,30.9185,0,0.00994487,102.468,-0.0256979
6255,1834.57,0,300.208,159,0,24.1204,21.7949,79.5309,0,7.20324,5106.32,0.913936,91.2258,106.141,74.288,0.0445989,14.5631,121.723,539.851,1.03257,29.9897,4351.18,30.9185,0,0.00994487,102.468,-0.0256979
6256,1834.57,0,300.208,159,0,24.1033,21.7941,79.5113,0,7.20398,5105.3,0.913936,91.2262,106.14,74.2898,0.0445867,14.5631,113.29,539.915,1.03278,29.9955,4351.32,31.217,0,0.00993928,91.7187,-1.19E-17
6256,1834.89,0,300.139,158.75,0,24.1033,21.7941,79.5113,0,7.20398,5105.3,0.913936,91.2262,106.14,74.2898,0.0445867,14.5631,113.29,539.915,1.03278,29.9955,4351.32,31.217,0,0.00993928,91.7187,-1.19E-17
6257,1834.89,0,300.139,158.75,0,24.1731,21.7967,79.5243,0,7.20392,5106.11,0.913937,91.2288,106.144,74.2917,0.0445867,14.5631,84.4037,539.915,1.03265,29.9965,4351.46,31.1448,0,0.00993843,68.8654,0
6257,1835.21,0,300.069,158.5,0,24.1731,21.7967,79.5243,0,7.20392,5106.11,0.913937,91.2288,106.144,74.2917,0.0445867,14.5631,84.4037,539.915,1.03265,29.9965,4351.46,31.1448,0,0.00993843,68.8654,0
6258,1835.21,0,300.069,158.5,0,24.1595,21.8034,79.5715,0,7.20318,5108.96,0.913938,91.234,106.155,74.2918,0.0445867,14.5631,109.535,539.915,1.03213,29.9948,4351.61,30.8844,0,0.00994043,93.6083,0
6258,1835.53,0,300,158.25,0,24.1595,21.8034,79.5715,0,7.20318,5108.96,0.913938,91.234,106.155,74.2918,0.0445867,14.5631,109.535,539.915,1.03213,29.9948,4351.61,30.8844,0,0.00994043,93.6083,0
6259,1835.53,0,300,158.25,0,24.1285,21.8001,79.5375,0,7.20381,5107.15,0.913939,91.2323,106.15,74.2923,0.0445867,14.5631,119.168,539.915,1.03247,30.0006,4351.75,31.1887,0,0.00993486,96.5719,-0.0215779
6259,1835.85,0,299.931,158,0,24.1285,21.8001,79.5375,0,7.20381,5107.15,0.913939,91.2323,106.15,74.2923,0.0445867,14.5631,119.168,539.915,1.03247,30.0006,4351.75,31.1887,0,0.00993486,96.5719,-0.0215779
6260,1835.85,0,299.931,158,0,24.1049,21.798,79.5067,0,7.20417,5105.51,0.913939,91.2316,106.146,74.294,0.0445924,14.5631,88.5972,539.981,1.0328,30.0025,4351.89,31.1823,0,0.00993316,72.0941,5.94E-18
6260,1836.17,0,299.861,157.75,0,24.1049,21.798,79.5067,0,7.20417,5105.51,0.913939,91.2316,106.146,74.294,0.0445924,14.5631,88.5972,539.981,1.0328,30.0025,4351.89,31.1823,0,0.00993316,72.0941,5.94E-18
6261,1836.17,0,299.861,157.75,0,24.1685,21.8035,79.5356,0,7.20368,5107.3,0.91394,91.237,106.155,74.2973,0.0445924,14.5631,91.7826,539.981,1.0325,30.0003,4352.03,30.8808,0,0.0099356,79.4406,0
6261,1836.49,0,299.792,157.5,0,24.1685,21.8035,79.5356,0,7.20368,5107.3,0.91394,91.237,106.155,74.2973,0.0445924,14.5631,91.7826,539.981,1.0325,30.0003,4352.03,30.8808,0,0.0099356,79.4406,0
6262,1836.49,0,299.792,157.5,0,24.167,21.8073,79.5645,0,7.20368,5109.03,0.913941,91.2399,106.161,74.297,0.0445924,14.5631,125.378,539.981,1.03218,30.0055,4352.17,31.1474,0,0.00993061,101.813,-0.0496669
6262,1836.81,0,299.722,157.25,0,24.167,21.8073,79.5645,0,7.20368,5109.03,0.913941,91.2399,106.161,74.297,0.0445924,14.5631,125.378,539.981,1.03218,30.0055,4352.17,31.1474,0,0.00993061,101.813,-0.0496669
6263,1836.81,0,299.722,157.25,0,24.1367,21.8055,79.5449,0,7.20405,5108.03,0.913942,91.239,106.159,74.2969,0.0445924,14.5631,93.0098,539.981,1.03237,30.0083,4352.32,31.2106,0,0.00992799,75.5243,0
6263,1837.12,0,299.653,157,0,24.1367,21.8055,79.5449,0,7.20405,5108.03,0.913942,91.239,106.159,74.2969,0.0445924,14.5631,93.0098,539.981,1.03237,30.0083,4352.32,31.2106,0,0.00992799,75.5243,0
6264,1837.12,0,299.653,157,0,24.1095,21.8025,79.4931,0,7.20394,5105.29,0.913942,91.2382,106.153,74.3,0.0445923,14.5631,74.7508,540.046,1.03291,30.0063,4352.46,30.9175,0,0.00993025,63.6422,0
6264,1837.44,0,299.583,156.75,0,24.1095,21.8025,79.4931,0,7.20394,5105.29,0.913942,91.2382,106.153,74.3,0.0445923,14.5631,74.7508,540.046,1.03291,30.0063,4352.46,30.9175,0,0.00993025,63.6422,0
6265,1837.44,0,299.583,156.75,0,24.1595,21.8052,79.5111,0,7.20401,5106.38,0.913943,91.2412,106.158,74.3018,0.0445923,14.5631,130.217,540.046,1.03272,30.0102,4352.6,31.0925,0,0.00992655,106.752,-0.0704774
6265,1837.76,0,299.514,156.5,0,24.1595,21.8052,79.5111,0,7.20401,5106.38,0.913943,91.2412,106.158,74.3018,0.0445923,14.5631,130.217,540.046,1.03272,30.0102,4352.6,31.0925,0,0.00992655,106.752,-0.0704774
6266,1837.76,0,299.514,156.5,0,24.1735,21.8099,79.5472,0,7.20412,5108.51,0.913944,91.2449,106.166,74.3022,0.0445923,14.5631,97.6617,540.046,1.03233,30.014,4352.74,31.2286,0,0.00992296,79.1713,0
6266,1838.08,0,299.444,156.25,0,24.1735,21.8099,79.5472,0,7.20412,5108.51,0.913944,91.2449,106.166,74.3022,0.0445923,14.5631,97.6617,540.046,1.03233,30.014,4352.74,31.2286,0,0.00992296,79.1713,0
6267,1838.08,0,299.444,156.25,0,24.1447,21.8107,79.5497,0,7.20388,5108.76,0.913945,91.2456,106.167,74.3017,0.0445923,14.5631,73.0262,540.046,1.03229,30.0127,4352.89,30.9794,0,0.00992454,60.3376,0
6267,1838.4,0,299.375,156,0,24.1447,21.8107,79.5497,0,7.20388,5108.76,0.913945,91.2456,106.167,74.3017,0.0445923,14.5631,73.0262,540.046,1.03229,30.0127,4352.89,30.9794,0,0.00992454,60.3376,0
6268,1838.4,0,299.375,156,0,24.1151,21.8056,79.4864,0,7.20418,5105.37,0.913945,91.2435,106.159,74.3042,0.0445923,14.5631,130.676,540.046,1.03295,30.0149,4353.03,31.0301,0,0.00992257,107.881,-0.0711942
6268,1838.72,0,299.306,155.75,0,24.1151,21.8056,79.4864,0,7.20418,5105.37,0.913945,91.2435,106.159,74.3042,0.0445923,14.5631,130.676,540.046,1.03295,30.0149,4353.03,31.0301,0,0.00992257,107.881,-0.0711942
6269,1838.72,0,299.306,155.75,0,24.1517,21.8074,79.4908,0,7.20462,5105.7,0.913946,91.2456,106.162,74.3061,0.0445848,14.5631,102.581,540.11,1.0329,30.0196,4353.17,31.2355,0,0.00991811,83.0812,1.19E-17
6269,1839.04,0,299.236,155.5,0,24.1517,21.8074,79.4908,0,7.20462,5105.7,0.913946,91.2456,106.162,74.3061,0.0445848,14.5631,102.581,540.11,1.0329,30.0196,4353.17,31.2355,0,0.00991811,83.0812,1.19E-17
6270,1839.04,0,299.236,155.5,0,24.1795,21.8119,79.5237,0,7.20421,5107.64,0.913947,91.2494,106.169,74.3073,0.0445848,14.5631,76.6339,540.11,1.03256,30.019,4353.31,31.0411,0,0.0099189,63.0216,-2.97E-18
6270,1839.36,0,299.167,155.25,0,24.1795,21.8119,79.5237,0,7.20421,5107.64,0.913947,91.2494,106.169,74.3073,0.0445848,14.5631,76.6339,540.11,1.03256,30.019,4353.31,31.0411,0,0.0099189,63.0216,-2.97E-18
6271,1839.36,0,299.167,155.25,0,24.1499,21.8127,79.5209,0,7.20394,5107.69,0.913947,91.2505,106.171,74.3069,0.0445848,14.5631,128.22,540.11,1.03256,30.0196,4353.45,30.9695,0,0.00991853,106.749,-0.0581067
6271,1839.68,0,299.097,155,0,24.1499,21.8127,79.5209,0,7.20394,5107.69,0.913947,91.2505,106.171,74.3069,0.0445848,14.5631,128.22,540.11,1.03256,30.0196,4353.45,30.9695,0,0.00991853,106.749,-0.0581067
6272,1839.68,0,299.097,155,0,24.122,21.8099,79.4855,0,7.2047,5105.78,0.913948,91.2493,106.166,74.3083,0.0445848,14.5631,107.782,540.11,1.03293,30.025,4353.59,31.2313,0,0.0099134,87.2823,1.19E-17
6272,1840,0,299.028,154.75,0,24.122,21.8099,79.4855,0,7.2047,5105.78,0.913948,91.2493,106.166,74.3083,0.0445848,14.5631,107.782,540.11,1.03293,30.025,4353.59,31.2313,0,0.0099134,87.2823,1.19E-17
6273,1840,0,299.028,154.75,0,24.1452,21.8101,79.4759,0,7.20474,5105.32,0.913949,91.2503,106.166,74.3102,0.0445962,14.5631,80.4286,540.176,1.03303,30.0252,4353.73,31.0962,0,0.0099134,65.8772,0
6273,1840.32,0,298.958,154.5,0,24.1452,21.8101,79.4759,0,7.20474,5105.32,0.913949,91.2503,106.166,74.3102,0.0445962,14.5631,80.4286,540.176,1.03303,30.0252,4353.73,31.0962,0,0.0099134,65.8772,0
6274,1840.32,0,298.958,154.5,0,24.1901,21.8184,79.5333,0,7.20398,5108.75,0.91395,91.2571,106.18,74.312,0.0445962,14.5631,121.722,540.176,1.03241,30.0244,4353.88,30.9169,0,0.00991439,102.522,-0.0258966
6274,1840.64,0,298.889,154.25,0,24.1901,21.8184,79.5333,0,7.20398,5108.75,0.91395,91.2571,106.18,74.312,0.0445962,14.5631,121.722,540.176,1.03241,30.0244,4353.88,30.9169,0,0.00991439,102.522,-0.0258966
6275,1840.64,0,298.889,154.25,0,24.1583,21.818,79.5271,0,7.20449,5108.49,0.91395,91.2572,106.18,74.3116,0.0445962,14.5631,113.291,540.176,1.03246,30.0302,4354.02,31.2155,0,0.00990881,91.777,0
6275,1840.96,0,298.819,154,0,24.1583,21.818,79.5271,0,7.20449,5108.49,0.91395,91.2572,106.18,74.3116,0.0445962,14.5631,113.291,540.176,1.03246,30.0302,4354.02,31.2155,0,0.00990881,91.777,0
6276,1840.96,0,298.819,154,0,24.1295,21.8147,79.4896,0,7.20476,5106.47,0.913951,91.2555,106.174,74.3125,0.0445962,14.5631,84.4103,540.176,1.03285,30.0312,4354.16,31.143,0,0.009908,68.9141,0
6276,1841.28,0,298.75,153.75,0,24.1295,21.8147,79.4896,0,7.20476,5106.47,0.913951,91.2555,106.174,74.3125,0.0445962,14.5631,84.4103,540.176,1.03285,30.0312,4354.16,31.143,0,0.009908,68.9141,0
6277,1841.28,0,298.75,153.75,0,24.1423,21.8157,79.4765,0,7.20444,5105.89,0.913952,91.2579,106.176,74.3162,0.0445816,14.5631,109.511,540.239,1.03299,30.0294,4354.3,30.8823,0,0.00991,93.6431,1.19E-17
6277,1841.6,0,298.681,153.5,0,24.1423,21.8157,79.4765,0,7.20444,5105.89,0.913952,91.2579,106.176,74.3162,0.0445816,14.5631,109.511,540.239,1.03299,30.0294,4354.3,30.8823,0,0.00991,93.6431,1.19E-17
6278,1841.6,0,298.681,153.5,0,24.1967,21.8205,79.5116,0,7.2046,5107.97,0.913953,91.2618,106.183,74.3172,0.0445816,14.5631,119.161,540.239,1.03262,30.0353,4354.44,31.187,0,0.00990442,96.6127,-0.0217219
6278,1841.92,0,298.611,153.25,0,24.1967,21.8205,79.5116,0,7.2046,5107.97,0.913953,91.2618,106.183,74.3172,0.0445816,14.5631,119.161,540.239,1.03262,30.0353,4354.44,31.187,0,0.00990442,96.6127,-0.0217219
6279,1841.92,0,298.611,153.25,0,24.1662,21.8228,79.5282,0,7.20468,5109.01,0.913953,91.2636,106.188,74.3167,0.0445816,14.5631,88.598,540.239,1.03243,30.0372,4354.58,31.1808,0,0.0099027,72.1319,0
6279,1842.24,0,298.542,153,0,24.1662,21.8228,79.5282,0,7.20468,5109.01,0.913953,91.2636,106.188,74.3167,0.0445816,14.5631,88.598,540.239,1.03243,30.0372,4354.58,31.1808,0,0.0099027,72.1319,0
6280,1842.24,0,298.542,153,0,24.1349,21.8173,79.4638,0,7.20449,5105.56,0.913954,91.2611,106.179,74.3185,0.0445816,14.5631,91.7096,540.239,1.03309,30.035,4354.73,30.879,0,0.00990516,79.4303,0
6280,1842.56,0,298.472,152.75,0,24.1349,21.8173,79.4638,0,7.20449,5105.56,0.913954,91.2611,106.179,74.3185,0.0445816,14.5631,91.7096,540.239,1.03309,30.035,4354.73,30.879,0,0.00990516,79.4303,0
6281,1842.56,0,298.472,152.75,0,24.1376,21.8182,79.4595,0,7.20501,5105.39,0.913955,91.2625,106.18,74.3204,0.0445936,14.5631,125.387,540.305,1.03314,30.0402,4354.87,31.1449,0,0.00990021,101.885,-0.0499464
6281,1842.87,0,298.403,152.5,0,24.1376,21.8182,79.4595,0,7.20501,5105.39,0.913955,91.2625,106.18,74.3204,0.0445936,14.5631,125.387,540.305,1.03314,30.0402,4354.87,31.1449,0,0.00990021,101.885,-0.0499464
